body_of_water	category_T10	category_T15	city_not_us	city_us	date	filename	id	incorrect_orientation_T21	keyword_subj_T11	loc_box_checked	loc_not_us	other_info_T22	prodno	publisher	state_l	state_v	subj_2_T12	subj_3_T13	subj_T16	title
		Beaches & bodies of water		Harbor Springs		VOA12_o3.jpg	35424333										Views	Cities & towns	Harbors	A12-View of business section and bay, Harbor Springs, Mich
		Streets & highways		Milwaukee		VO870_o3.jpg	35424218												Residential streets	On Prospect Avenue, Milwaukee, Wis
		Hotels		Chicago		4A97_o3.jpg	35401639												Hotels	The Hyde Park Hotel - Hyde Park Blvd. and Lake Park Ave. - Chicago, Ill
		Amusements		Chicago		cop1801_o3.jpg	35405152										Architecture		Exhibitions	Travel and Transportation Buildings, Chicago World's Fair
		Parks & gardens		Detroit		dpc70036_o3.jpg	35409585							Detroit Publishing Co.			Churches		Trees	Grand Circus Park West, Detroit, Mich
		Agriculture				dpc9092_o3.jpg	35411272							Detroit Publishing Co.			Orange orchards	Orange trees	Fruit pickers	Picking oranges
		Residences		Macon		4BH768a_o3.jpg	35401799										Porches		Houses	Birthplace and Boyhood Home of Sidney Lanier, Macon
		Landscapes				3BH1657a_o3.jpg	35401520												Rock formations	Edwin Natural Bridge, San Juan County, Utah
		Amusements		Chicago		cop774_o3.jpg	35405994										Architecture		Buildings	Administration Building A Century of Progress-World's Fair-Chicago
		Nature		Lake Winnipesaukee		dpc10888_o3.jpg	35406831							Copr. Detroit Publishing Co. 			waterfalls	rocks	bridges	Emerald pool, Ossipee mountain park, Lake Winnipesaukee, N.H. 
		Hotels		Amarillo		1CH296_o3.jpg	35401053										Beds 		Motels	"""The best is none too good for our guests!"""
		Hotels		Pasadena		dpc8528_o3.jpg	35410847							Detroit Publishing Co			Lawns		Hotels	Hotel Green, Pasadena, Calif
		Other		Hinsdale		0CH1855_o3.jpg	35400665							Curt Teich & Co., Inc.			Towns		Souvenirs	Greetings from HINSDALE ILLINOIS
		Politics & government		La grange		4B135a_o3.jpg	35401698												Courthouses	Oldham Court House, La Grange, Ky.
		Aerial views & skylines		Chicago		1DK939_o3.jpg	35401106										Boats		Lakeside	Chicago Skyline with McCormick Place
		Railroads		New York	1905	dpc9665_o3.jpg	35411688							P.P. Pullis			Railroad trains		Subways	Express Trains in Subway at Spring Street, New York
		Other		Chicago		VO1998_o3.jpg	35422203										Candy		Department Stores	The Confectionery Section, Marshall Field & Co., Retail, Chicago
		Nature			1902	dpc6456_o3.jpg	35409126							Detroit Publishing Co.			Redwoods		Trees	"""The Giant"", One of California Big Redwoods"
		Residences		Minneapolis	1908	dpc12002_o3.jpg	35407494							Detroit Publishing Co.			Houses	Peonies	Gardens	Calhoun Boulevard, Minneapolis, Minn.
		Beaches & bodies of water				5CK236_o3.jpg	35402066										Bridges		Lakes & ponds	
		Hotels		Chicago		VO1600_o3.jpg	35421767										Sitting rooms	Fountains 	Interiors	Fountain in Pompeiian Room, Congress Hotel and Annex, Chicago
		Hotels		Lincoln		VO6485_o3.jpg	35423776												Hotels	Lincoln hotel, 9th and P Lincoln, Neb
		Cartoons & humor				8AH1985_o3.jpg	35402724							Curt Teich & Co., Inc.			Livestock	Travelers	Farmers	Hey, you! What's th' big idea?
		Other		Chicago		vo1962_o3.jpg	35422164										Transportation buildings	Cities & towns 	Buildings	Heisen Building, Chicago, Ill 
		Education		Terre Haute		0BH1087_o3.jpg	35400491												Colleges	Le Fer Hall, St. Mary-of-the-Woods College, Terre Haute, Ind.
		Other				cop27_o3.jpg	35405610										Folding Chairs	People	Fountains	Fountain and Court of Electrical Group
		Aerial views & skylines		Chicago		cop2833_o3.jpg	35405683										Buildings	Bridges	Shopping centers	The Merchandise Mart, Chicago, Ill
		Indians of North America			1905	dpc7995_o3.jpg	35410433							Detroit Photographic Co			Pueblos	Interiors	Dwellings	A room in Hopi House, Grand Canyon of Arizona
		Agriculture	Havana 		1904	dpc8272_o3.jpg	35410640				Cuba			Detroit Photographic Co.					Commerce	Vegetable Men, Havana, Cuba
		Hotels			1933	cop1277_o3.jpg	35404566							R H D CO.			Interiors	Fireplaces	Dining rooms	Interior of Ann Rutledge Inn
		Hospitals		Carbondale		A115003_o3.jpg	35403226													Holden Hospital, Carbondale, Ill.
		Politics & government		Washington	1906	dpc10079_o3.jpg	35406294							Detroit Publishing Co.					Administrative agencies	Bureau of Printing and Engraving, Washington, D.C.
		Landscapes		Santa Cruz		dpc7181_o3.jpg	35409808							Detroit Photographic Co., Publishers			Ocean		Roads	Cliff Drive, Santa Cruz, Cal. 
		Aerial views & skylines		Chicago 	1900	dpc5524_o3.jpg	35408425							Detroit Photographic					Architecture 	The auditorium and annex, Chicago
		Boats & ships			1906	dpc9800_o3.jpg	35411793							Detroit Publishing Co.			Steamboats		Lakes & ponds	"STR. ""Mt. Washington,"" on Lake Winnipesaukee, N. H."
		Residences		Washington		dpc11425_o3.jpg	35407133													Soldiers' Home, Washington, D.C.
		Entertainment		Chicago		1840-30_o3.jpg	35400827										Theaters	Buildings	Opera houses	Chicago Civic Opera House, Chicago
		Boats & ships		Lake Michigan 		VO504C_o3.jpg	35422789												Sailboats	Moonlight on Lake Michigan
		Streets & highways				D10007f_o3.jpg	35406088										Nature 	Landscapes	Route 66	Highway 66, between Tucumcari and Santa Rosa
		Beaches & bodies of water		Atlantic City	1904	dpc8094_o3.jpg	35410502							Detroit Photographic Co. 					Cabanas	On The Beach, Atlantic City, N.J.
		Railroads				VO1415_o3.jpg	35412681										Mining	Industry	Steam shovels	Steam Shovel at Work, Mesaba Iron Range Minnesota
		Indians of North America				dpc9493_o3.jpg	35411570							Detroit Photographic Co.			Tipis		Indigenous peoples	The moccasin game
		Boats & ships		Thousand Islands		dpc8733_o3.jpg	35411017							Detroit Publishing Co.			Harbors		Steam yachts	"Steam yacht ""Ramona,"" Thousand Islands,  N. Y"
		Aerial views & skylines		Chicago		r65783_o3.jpg	35412050										Commercial streets	Streets	Hotels	Crilly Building, N.E. Cor. Dearborn and Monroe Sts., Chicago
		Sports		Chicago		1BH524_o3.jpg	35400977										Baseball	Wrigley Field (Chicago, Ill.)	Sports & recreation facilities	Beautiful Wrigley Field ... home of the Chicago Cubs
		Railroads				cop1507_o3.jpg	35404976										Trains		Black and White	
		Restaurants & bars		Chicago		0CH184_o3.jpg	35400662												Advertising cards	Ballantine's Restaurant 1207 N. Dearborn St. Chicago Ill.
		Religion		Glenview 		D10319_o3.jpg	35406103										Catholic Churches	Interiors 	Churches	Main Altar, Our Lady of Perpetual Help Church, Glenview, Illinois 
		Education		Cleveland	1903	dpc7394_o3.jpg	35410001							Detroit Photographic Co			Colleges & universities 	Campuses 	Laboratories	Physical Laboratory, Adelbert College, Cleveland, O
		Military		Greenville 		2B315_o3.jpg	35401195							Photo by Greenville Army Flying School			"Military education
"	"Flight training
"	Army 	Post Headquarters Building, Greenville Army Flying School, Greenville, Mississippi
		Beaches & bodies of water		Eagle Bay		dpc12594_o3.jpg	35407882							Detroit Publishing Co.						Fourth Lake from Inlet, Adirondack Mountains
		Other				1DK1162_o3.jpg	35401095												Medical equipment & supplies	Disposo-T - Clavicle Splint 
		Beaches & bodies of water	Halifax			dpc12754_o3.jpg	35407981				Canada, Nova Scotia 						Moonlight	Docks	Palm trees	Moonlight on the Halifax
		Beaches & bodies of water		Niagara		dpc9579_o3.jpg	35411617							Copr. Detroit Photographic Co. 			Bridges	Niagara Falls	Waterfalls	Whirlpool Rapids, Niagara
		Education		Centralia 		C14495_o3.jpg	35404070										Education buildings 	School buildings	HIgh schools	High School, Centralia, Ill. 
		Amusements		Chicago		cop66_o3.jpg	35405951										Exhibits	Ford Motor Company 	World's fairs	Night scene Ford Motor Company's exhibit
		Libraries, galleries & museums		St. Paul 		VO609A_o3.jpg	35423474										Campuses	Parks 	Education	Public and Hill Reference Library Bldg., from Rice Park, St. Paul
		Landscapes			1902	dpc6421_o3.jpg	35409099				Canada			Detroit Photographic Co.						Lake Minnewanka, Alberta
		Cartoons & humor				8AH1742_o3.jpg	35402682							Curt Teich & Co., Inc.			Travel	Vacations	Camping	You shouldn't have missed this
		Women		Benton Harbor		VO5041_o3.jpg	35422778										Bathing Beauties		Swimsuits	Diving Venus of the St. Joe River, St. Joseph, Benton Harbor, Mich.
		Education		St. Louis		VO1018_o3.jpg	35412242													Teacher's College, St. Louis, Mo. 
		Bridges		St. Louis		VO1014_o3.jpg	35412238							V.O. Hammon					bodies of water	Merchants bridge, St. Louis, MO. 
		Libraries, galleries & museums		Rochelle		a65889_o3.jpg	35403849													Township public library, Rochelle, Ill. 
		Parks & gardens		Milwaukee		VO6076_o3.jpg	35423464										monuments		politics and government	Washington monument, Milwaukee, Wis. 
		Other		Greenview		R68422_o3.jpg	35412068										vault		Banks	The Marbold State Bank, Greenview, Illinois
		Religion		Mackinac Island		VO1214_o3.jpg	35412414										Fences		Missions	Old Mission, Mackinac Island, Mich
		Aerial views & skylines		Chicago		1CH42_o3.jpg	35401068							Curt Teich & Co., Inc.			Airports		Airport terminals	240 - Chicago Midway Airport, Chicago
		Education		Elmwood		C53951_o3.jpg	35404218												Educational facilities	High School, Elmwood, Ill
		Religion		Carmi		0C36_o3.jpg	35400602												Churches 	First Baptist Church, Carmi, Ill
		Indians of North America				dpc11251_o3.jpg	35407040							Detroit Publishing, Co.			Weaving	Looms	Textiles 	Hopi Blanket Weaver, Pueblo of Oraibi, Airz
		Signs		Dodge City		dpc12290_o3.jpg	35407663							Detroit Publishing Co.			Historical markers		Monuments & memorials	Monument Marking Old Santa Fe Trail, Dodge City, Kansas
		Streets & highways		Chicago		0CH1458_o3.jpg	35400633							Curt Teich & Co., Inc.			Motion picture theaters	Pedestrians	Commercial streets	92nd and Commercial Business District Chicago
		Bridges		Minneapolis		VO799_o3.jpg	35424134												Bodies of water	Steel arch bridge and Great Northern station, Minneapolis, Min. 
		Nature			1906	dpc12248_o3.jpg	35407635							Detroit Publishing Co.			Trees		Canyons	Entrance to South Cheyenne Canyon, Colo
		Libraries, galleries & museums		Richmond	1905	dpc9180_o3.jpg	35411349							Detroit Publishing Co. 			 Exterior Views 	Stairs	Trees	State Library, Richmond, Va. 
		Railroads		St. Louis		VO2040_o3.jpg	35422253										night view		Train station	Union station St. Louis
		Other			1933	cop1272_o3.jpg	35404560							R H D Co.					Buildings	Ukrainian Building
		Other		Chicago		cop1825_o3.jpg	35405179										Black and White		Dairy	Dairy Building, Chicago World's Fair
		Religion		Kewanee		RD13129_o3.jpg	35412168												Churches	First Christian Church, Kewanee, Illinois
		Boats & ships				dpc12086_o3.jpg	35407546							Detroit Publishing Co			Flags		Water	"Str ""Eastern States"""
		Education		Lincoln		VO6488_o3.jpg	35423779										Fences 		Universities	Chemical Laboratory, State University Lincoln, Neb.
		Hotels		North Woodstock		dpc12512_o3.jpg	35407819							Detroit Publishing Co. 					Views	North from Fair View Hotel, North Woodstock, N. H. 
		Streets & highways		New Orleans 	1903	dpc7025_o3.jpg	35409620							Detroit Photographic Co. 			Trolley cars 		Street-railroads	Canal Street, New Orleans, LA. 
		Politics & government		Paris		3091_o3.jpg	35401403												Courthouses	Paris, Illinois
		Parks & gardens		St. Paul	1902	dpc6485_o3.jpg	35409152							Detroit Photographic Co.			Lily ponds		Lakes & ponds	Lily Pond in Como Park, St. Paul, Minn.
		Advertisements				0BH1224_o3.jpg	35400536												Lamps 	
		Railroads		St. Louis		VO5523_o3.jpg	35423241												Night view	Night in St. Louis
		Military		Rockford		1BH613_o3.jpg	35400981										Soldiers	Military life	Military exchanges	Post Exchange, Camp Grant, Illinois
		Nature		Jefferson	1900	dpc5420_o3.jpg	35408368							Detroit Photographic Co.					Mountains	Presidential Range, from Jefferson, White Mountains
		Education		Monmouth		A104958_o3.jpg	35403152										Courtyards		Universities & colleges	View of college campus, Monmouth, Ill.
		Amusements		Chicago	1934	cop2246_o3.jpg	35405421										Exhibition buildings		Exhibitions	The Colonial Village
		Hotels		New Orleans		dpc70415_o3.jpg	35409632												Decorations	View at the foot of the falls, the cave, Grunewald Hotel, New Orleans, La.
		Streets & highways		San Bernadino		dpc12885_o3.jpg	35408058							Detroit Publishing Co. 					Mountains	San Bernandino, Calf. 
		Streets & highways		Granite City		A116400_o3.jpg	35403345												Bank	Granite City National bank, Granite City, Illinois
		Politics & government		Salem		4BH821a_o3.jpg	35401817													State capitol, Salem, Oregon
		Beaches & bodies of water		Lake Geneva		VO5586_o3.jpg	35423306												Boats	The Regatta, Lake Geneva, WIS.
		Nature				dpc12250_o3.jpg	35407637							Detroit Publishing Co.						Hercules Pillars, South Cheyenne Canyon, Colorado
		Hotels		Crystal Lake		7CK2325_o3.jpg	35402573													Crystal lake Motel - Crystal Lake, Ill.
		Hospitals		Chicago		RC2597_o3.jpg	35412142													Greetings from Dunning, Ill
		Beaches & bodies of water				3BH1120a_o3.jpg	35401481												Nature	Lake Arrowhead
		Beaches & bodies of water		Rochester	1905	dpc9437_o3.jpg	35411529							Detroit Publishing Co.			Residences		Women	Ontario Beach Park, Rochester N.Y.
		Entertainment		Chicago		cop1879_o3.jpg	35405236										Nighttime		World's Fair	Chicago World's Fair by Illumination
		Religion		Chicago		0CH355_o3.jpg	35400679							Curt Teich & Co., Inc. 			Cars 	Episcopal	Churches	St. James Episcopal Church Chicago
		Education		Elmhurst		D10037_o3.jpg	35406102										Dormitories 	Black and White	Colleges	Senior Men's Hall Elmhurst College Elmhurst, Ill
		Landscapes				3BH1649a_o3.jpg	35401511										Skiing 	Trees	Snow	"Romantic Alta, Utah, the ""Ski-Nic"" Center of America, near Salt Lake City showing precipitous Collins Gulch and Grand View Parking Area"
		Beaches & bodies of water		Lake George	1904	dpc9832_o3.jpg	35411819							Detroit Photographic Co.			Trees	Lakes	Landscapes	Anthony's Nose, from Blair's Bay, Lake George, N.Y.
		Boats & ships		St. Joseph		VO6243_o3.jpg	35423575										People 	Bridges	Fishing	White Bass Fishing on river, St. Joseph, Mich
		Residences		Seattle		VO6406_o3.jpg	35423719										Homes	Seattle	Mansions	A Seattle home
		Military		Springfield		VO927_o3.jpg	35424270							V. O. Hammon Pub. Co., Chicago					Armories	The Arsenal, Springfield, Ill
		Agriculture		Highland		A115793_o3.jpg	35403300										Farms	Factories	Dairy	Highland Dairy Farm Building, Highland, Ill.
		Boats & ships				dpc8746_o3.jpg	35411030							Detroit Publishing Co.			Background landscapes		People	The Departure from Delft Haven
		Amusements				cop69_o3.jpg	35405962										Exhibition buildings	Temples	Century of Progress International Exposition	Lama Temple
		Hotels				0BH740_o3.jpg	35400584										Hotel Restaurants 	Trees	Exterior Views 	
		Other		Chicago		VO691_o3.jpg	35423983							V. O. Hammon Pub. Co., Chicago			Buildings	Streets	City & town life	Carson, Pirie Scott & Co's Building, Chicago
		Landscapes	Canada		1902	dpc6421_o3.jpg	35409099				Alberta			Detroit Photographic Co.			Lakes	Trees	Mountains	Lake Minnewanka, Alberta
		Streets & highways		Paris		3094_o3.jpg	35401404										Bulidings		Black and White	Street View Looking North, Paris, Illinois
		Airlines		Chicago		1CH42_o3.jpg	35401068							Curt Teich & Co., Inc.			Airplanes	Airports	Midway Airport	240 - Chicago Midway Airport, Chicago
		Other		Edwardsville		C49914_o3.jpg	35404192												Bank	Bank of Edwardsville
		Hotels				3CK1390_o3.jpg	35401589													The Concord Hilton Hotel
		Advertisements				cop66_o3.jpg	35405951													Night scene Ford Motor Company's exhibit
		Aerial views & skylines		Chicago		2CH580_o3.jpg	35401371							Curt Teich and Co. 			Flags	Buildings	Cars	"View from International Amphitheater taken from Inside of Yards 
Showing the Sirloin Club, Chicago"
		Religion		Monterey	1899	dpc5173_o3.jpg	35408280							Detroit Photographic Co			Crosses	Fences	Churches	Mission San Carlos, Monterey, Cal
		Landscapes		North Woodstock		dpc12512_o3.jpg	35407819							Detroit Publishing Co.			Roads	Trees	Nature	North from Fair View Hotel North Woodstock, N.H. 
		Parks & gardens		Kansas City		VO6549_o3.jpg	35423847										Trees	Paths	Flowers	Cozy Nook in Penn Valley Park, Kansas City, Mo. 
